"ID","Player","Team","Position","RkOv","Status","Opponent","Score","Ros","+/-","GP","G","KP","SOT","TkW","DPt2","AP","CoSF","AER","CSD"
"*06qwh*","Ben Winterburn","BOU","M","516","FA","","19.09","0%","0%","1","0","0","0","0","0","0","0","0","0"
"*070hr*","Jonah Kusi-Asare","FUL","F","517","FA","AVL Sat 1:30PM","19.03","0%","0%","5","0","1","0","0","1","8","1","1","0"
"*072z1*","Jerome Abbey","WOL","M","526","FA","TOT Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06awq*","George Abbott","TOT","M","527","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0u*","Ahmed Abdullahi","SUN","F","528","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ymb*","Tayo Adaramola","CRY","D","529","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06yb6*","Oluwaseun Adewumi","BUR","M","530","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*067y2*","Daniel Adu-Addei","BOU","F","531","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nvc*","Asher Agbinone","CRY","M","532","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","533","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068ys*","Naouirou Ahamada","CRY","M","534","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*07394*","Joshua Ajala","WHU","F","535","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0649j*","Manuel Akanji","MCI","D","536","FA","","0","2%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc7*","Yusuf Akhamrich","TOT","F","537","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r5r*","Matai Akinmboni","BOU","D","538","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072g3*","Sam Alabi","NEW","M","539","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0v*","Milan Aleksic","SUN","M,F","540","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","SUN","D","541","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0687b*","Alex Moreno","AVL","D","762","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06f81*","Edson Alvarez","WHU","M","542","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06l2r*","Harry Amass","MUN","D,M","543","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dn2*","Zeki Amdouni","BUR","F","544","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ewp*","Samuel Amissah","FUL","D","545","FA","AVL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uh0*","Joseph Anderson","SUN","D","546","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03jly*","Andreas Pereira","FUL","M","690","FA","AVL Sat 1:30PM","0","7%","0%","0","0","0","0","0","0","0","0","0","0"
"*05vyh*","Andy Moran","BHA","M","761","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06r5m*","Aaron Anselmino","CHE","D","547","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03vll*","Michail Antonio","WHU","F","548","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0649i*","Antony","MUN","M,F","912","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06p4l*","Julian Araujo","BOU","D","549","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc4*","Pele Arganese-McDermott","TOT","D","550","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","552","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ogh*","Harrison Ashby","NEW","D","553","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc2*","Tyrell Ashcroft","TOT","D","554","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zef*","Adam Aznou","EVE","D","557","FA","@WHU Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzn*","Abdoullah Ba","SUN","M","558","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zxz*","Scott Bailey","NEW","M","559","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072x8*","Brando Bailey-Joseph","ARS","F","560","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p0*","Stefan Bajcetic","LIV","M","561","FA","CRY Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*03ek4*","Patrick Bamford","LEE","F","563","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06qqm*","Callum Bates","EVE","M","564","FA","@WHU Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zod*","Dean Benamar","CRY","D","565","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072zo*","Luka Bentt","BRF","M","567","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0700s*","Adam Berry","NOT","M","568","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0643r*","Owen Bevan","BOU","D","570","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06clx*","Jordan Beyer","BUR","D","571","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04f67*","Philip Billing","BOU","M","572","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072c1*","Zyan Blake","NOT","F","573","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04qr0*","Willy Boly","NOT","D","575","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pru*","Aidan Borland","AVL","M","576","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06cm7*","Josh Bowler","NOT","M","578","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pry*","Kaden Braithwaite","MCI","D","579","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*071xd*","George Brierley","BUR","M","580","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06prw*","Ben Broggio","AVL","M","581","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0k*","Alan Browne","SUN","M","583","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zoe*","Luke Browne","CRY","D","584","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05gcx*","Josh Brownhill","BUR","M","585","FA","","0","3%","0%","0","0","0","0","0","0","0","0","0","0"
"*06idv*","Elijah Campbell","EVE","D","588","FA","@WHU Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*071xc*","Murray Campbell","BUR","D","589","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbt*","Rio Cardines","CRY","M","590","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072j7*","TJ Carroll","AVL","D","591","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072h8*","Ben Casey","CRY","F","592","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066iy*","Kaelan Casey","WHU","D","593","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06q2g*","Dante Cassanova","TOT","D","594","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06yxd*","Rhys Chadwick","LEE","M","595","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v00*","Sam Chambers","LEE","M","596","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*03v6t*","Ben Chilwell","CHE","D","597","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","598","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c4r*","Darko Churlinov","BUR","F","599","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*071xe*","Ellis Clark","BUR","M","600","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*07233*","Ellis Clark","BUR","M","601","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbv*","Justin Clarke","EVE","M","602","FA","@WHU Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072ox*","Sam Coffey","MCI","M","603","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","604","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062p5*","Levi Colwill","CHE","D","605","FA","","0","14%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbo*","Louie Copley","ARS","M","606","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzh*","Antonito Cordero","NEW","F","607","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzf*","Charlie Crew","LEE","M","609","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mnd*","Eric da Silva Moreira","NOT","F","909","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0689t*","Michael Dacosta Gonzalez","BOU","F","612","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072ga*","Malcom DaCosta","BOU","M","611","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06klv*","Jayden Danns","LIV","F","613","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","614","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zrr*","Josh Davidson","LIV","D","615","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fuh*","Hannes Delcroix","BUR","D","617","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","618","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05tz8*","Emmanuel Dennis","NOT","F","619","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0738b*","Jesse Derry","CHE","F","621","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05nio*","Alfie Devine","TOT","M","622","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05yld*","Luis Diaz","LIV","M,F","623","FA","CRY Sat 4:00PM","0","5%","0%","0","0","0","0","0","0","0","0","0","0"
"*073ue*","Jaden Dixon","ARS","D","624","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","AVL","F","625","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ux0*","Owen Dodgson","BUR","D","626","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066t3*","Jamie Donley","TOT","F","627","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062ot*","Cheick Doucoure","CRY","M","628","FA","@LIV Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*074vj*","Harrison Dudziak","ARS","M","629","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062ck*","Malcolm Ebiowei","CRY","F","630","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kyw*","Claudio Echeverri","MCI","M","631","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*05yf8*","Pierre Ekwah","SUN","M","632","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06shp*","Landon Emenalo","CHE","D,M","633","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04mqv*","Emerson","WHU","D,M","794","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061xs*","Julio Enciso","BHA","M","634","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*05o8k*","Fabio Silva","WOL","F","854","FA","TOT Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*061z3*","Fabio Vieira","ARS","M","882","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06jgk*","Romain Faivre","BOU","M","637","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zcd*","Preston Fearon","WHU","M","638","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072cf*","Keyrol Figueroa","LIV","F","641","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*067z4*","David Datro Fofana","CHE","F","643","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072mp*","Kaye Furo","BRF","F","646","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05n3u*","Joe Gelhardt","LEE","F","649","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*073vo*","Finn Geragusyan","SUN","F","650","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uh9*","Bryan Gil","TOT","F","651","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066si*","Alfie Gilchrist","CHE","D","652","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06441*","Martial Godo","FUL","F","654","FA","AVL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zcc*","Airidas Golambeckis","WHU","D","655","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*063e8*","Goncalo Guedes","WOL","F","647","FA","TOT Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","656","FA","TOT Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","658","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072iu*","Braiden Graham","EVE","F","659","FA","@WHU Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072ht*","Charlie Gray","MCI","M","660","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v03*","Harry Gray","LEE","F","661","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*05r4r*","Sam Greenwood","LEE","F","663","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0435t*","Ilkay Gundogan","MCI","M","664","FA","","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06phr*","Gustavo Nunes","BRF","F","778","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062du*","Darko Gyabi","LEE","M","666","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072x9*","Tye Hall","TOT","M","667","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06lvm*","Tyrese Hall","TOT","M","668","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072dz*","Ben Hammond","NOT","D","669","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0746k*","Justin Hanks","NOT","D","670","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06qvv*","Malachi Hardy","TOT","D","671","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zbq*","Andre Harriman-Annous","ARS","F","672","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*063dz*","Luke Harris","FUL","M","674","FA","AVL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nv5*","Alfie Harrison","NEW","M","676","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kji*","Ollie Harrison","CHE","M","677","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","M","678","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06rnm*","Isaac Heath","EVE","F","679","FA","@WHU Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06jfq*","Travis Hernes","NEW","M","683","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nbw*","Jaden Heskey","MCI","F","685","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nlc*","Reigan Heskey","MCI","F","686","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05x12*","Leo Fuhr Hjelde","SUN","D","688","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06exb*","Rasmus Hojlund","MUN","F","691","FA","BRF Mon 9:00PM","0","4%","0%","0","0","0","0","0","0","0","0","0","0"
"*044nm*","Rob Holding","CRY","D","692","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0730i*","Charlie Holland","CHE","M","693","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05r2t*","Niall Huggins","SUN","D","695","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072x7*","Ife Ibrahim","ARS","M","696","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mnb*","Samuel Iling-Junior","AVL","F","697","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kx0*","Danny Imray","CRY","D","698","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zca*","Oliver Irow","TOT","F","699","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nva*","Mofe Jemide","CRY","D","701","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06873*","Joao Felix","CHE","F","639","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzm*","Zak Johnson","SUN","D","702","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0q*","Harrison Jones","SUN","M","703","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070ep*","Jayden Jones","SUN","M","704","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*070eo*","Jenson Jones","SUN","D,M","705","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06pms*","Ismeal Kabia","ARS","F","706","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","MCI","D","707","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072b6*","Ryan Kavuma-McQueen","CHE","F","708","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dpv*","Omari Kellyman","CHE","M","709","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ygl*","George King","CRY","D","710","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068sd*","Jakub Kiwior","ARS","D","712","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06dqv*","Luca Koleosho","BUR","M","713","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06ils*","Yunus Konak","BRF","M","714","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*073aa*","Mohamed Kone","AVL","M","716","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06roh*","Sekou Kone","MUN","M","717","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06rkr*","Trent Kone-Doherty","LIV","F","715","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nvb*","Caleb Kporha","CRY","D","718","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06qx6*","Godwill Kukonki","MUN","D","719","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ylx*","Dejan Kulusevski","TOT","M,F","720","FA","@WOL Sat 4:00PM","0","31%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mgn*","Rio Kyerematen","TOT","M","721","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zrs*","Michael Laffey","LIV","M","722","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zqj*","Ethan Laidlaw","BRF","F","723","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*072pu*","Keiber Lamadrid","WHU","M","724","FA","EVE Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05a6d*","Tariq Lamptey","BHA","D","725","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066t2*","Will Lankshear","TOT","F","726","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zc9*","Ellis Lehane","TOT","F","728","FA","@WOL Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06yb8*","Diego Leon","MUN","D","731","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0701y*","Giovanni Leoni","LIV","D","729","FA","CRY Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*070em*","Marley Leuluai","BUR","M","730","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06zrq*","Wellity Lucky","LIV","D","732","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0414o*","James Maddison","TOT","M","733","FA","@WOL Sat 4:00PM","0","40%","+7%","0","0","0","0","0","0","0","0","0","0"
"*072mq*","Brian Madjo","AVL","F","734","FA","@FUL Sat 1:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04tsf*","Paris Maghoma","BRF","M","735","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","738","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06do1*","Zach Marsh","CRY","F","740","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*066j4*","Mateo Joseph","LEE","F","640","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzo*","Jay Matete","SUN","M","741","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06exa*","Matheus Franca","CRY","F","645","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*0722t*","Ryan McAidoo","MCI","F","743","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*073q9*","Kian McMahon-Brown","BUR","F","746","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mwx*","Conor McManus","BRF","D,M","747","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06mgk*","Jayden Meghoma","BRF","D","750","FA","@MUN Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*04ylt*","Chris Mepham","BOU","D","751","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nbu*","Stephen Mfuni","MCI","D","754","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06qgn*","Shumaira Mheuka","CHE","F","755","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v0r*","Ben Middlemas","SUN","M","756","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06lox*","Mikey Moore","TOT","M,F","758","FA","@WOL Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06roi*","Jack Moorhouse","MUN","M","760","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06rkq*","Kieran Morrison","LIV","M","763","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05uhk*","Tyler Morton","LIV","M","764","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06xzj*","David Mota Veiga Teixeira do Carmo","NOT","D","765","FA","NOT 5<br/>@SUN 0 F","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*068a1*","Mykhailo Mudryk","CHE","M","766","FA","","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06on6*","Anthony Munda","NEW","M","767","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06v09*","Reece Munro","MUN","D","768","FA","BRF Mon 9:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06rrr*","Hindolo Mustapha","CRY","M","771","FA","@LIV Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06kud*","Amara Nallo","LIV","D","772","FA","CRY Sat 4:00PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*06rnn*","Sean Neave","NEW","F","773","FA","@ARS Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
"*05ojg*","Nelson Semedo","WOL","D,M","586","FA","TOT Sat 4:00PM","0","1%","0%","0","0","0","0","0","0","0","0","0","0"
"*06nk3*","Josh Nichols","ARS","D","774","FA","NEW Sat 6:30PM","0","0%","0%","0","0","0","0","0","0","0","0","0","0"
